,selected columns,mse,sqrt_mse
528,"(0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",367708.2888269351,606.3895520430206
529,"(0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1)",303627.6262050539,551.024161180845
530,"(0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0)",367709.1471460409,606.3902597717422
531,"(0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1)",303627.6577701279,551.0241898230312
532,"(0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0)",356701.4206667143,597.2448582170585
533,"(0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1)",300996.46386138967,548.6314462928549
534,"(0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0)",356702.41765417886,597.2456928720197
535,"(0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1)",300996.472970268,548.6314545943096
536,"(0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0)",356589.3055246074,597.1509905581731
537,"(0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1)",296171.89199160394,544.2167693039272
538,"(0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0)",356590.1722475982,597.1517162728398
539,"(0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1)",296171.88891362626,544.2167664760304
540,"(0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0)",352828.3399654654,593.9935521244868
541,"(0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1)",295942.9373432165,544.0063761972065
542,"(0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0)",352829.6573289541,593.9946610273144
543,"(0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1)",295942.98382983747,544.0064189233776
544,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",319677.2061659431,565.4000408259121
545,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1)",301607.4832785913,549.1880217908902
546,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0)",319677.4082531429,565.4002195375793
547,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1)",301606.7994064941,549.1873991694403
548,"(0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0)",319216.4481413146,564.9924319327779
549,"(0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1)",301607.1190129138,549.1876901505657
550,"(0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0)",319216.64893329324,564.9926096271465
551,"(0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1)",301606.4445918059,549.1870761332661
552,"(0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0)",306473.49913915445,553.600486939051
553,"(0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1)",292678.291104491,540.9974963939214
554,"(0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0)",306473.60023473523,553.6005782463881
555,"(0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1)",292677.50876659167,540.9967733421261
556,"(0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0)",305907.89386786893,553.089408565983
557,"(0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1)",292581.8139104418,540.9083230182744
558,"(0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0)",305907.9918022276,553.0894970999067
559,"(0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1)",292581.0422308793,540.9076096995487
560,"(0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0)",314926.2011812564,561.182858951747
561,"(0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1)",299656.0549648974,547.4084900372823
562,"(0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0)",314926.4797351073,561.1831071362602
563,"(0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1)",299655.2949981905,547.4077958872987
564,"(0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0)",312155.67168375774,558.708932883445
565,"(0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1)",298930.2512494642,546.7451428677389
566,"(0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0)",312155.94878133724,558.7091808636558
567,"(0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1)",298929.5160651916,546.7444705392013
568,"(0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0)",307452.8552974678,554.4843147443107
569,"(0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1)",292373.5215078731,540.7157492693117
570,"(0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0)",307453.12738170533,554.4845600931601
571,"(0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1)",292372.5756690952,540.7148746512298
572,"(0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0)",307047.0403932373,554.1182548817873
573,"(0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1)",292637.9856883445,540.960244092248
574,"(0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0)",307047.38413268066,554.1185650496477
575,"(0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1)",292637.02406037715,540.9593552757703
576,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",368591.69028665905,607.117525926125
577,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1)",308214.0326572031,555.1702735712739
578,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0)",368590.9062395663,607.1168802130001
579,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1)",308213.5789972296,555.169864993796
580,"(0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0)",365525.0608705102,604.5866859851532
581,"(0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1)",308152.8807286707,555.1151959086246
582,"(0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0)",365524.45949382085,604.5861886396519
583,"(0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1)",308152.4416486206,555.1148004229581
584,"(0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0)",349848.83598890045,591.4802076053775
585,"(0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1)",294402.44458396046,542.5886513593521
586,"(0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0)",349848.0969940463,591.4795829054848
587,"(0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1)",294401.9820161173,542.5882250990315
588,"(0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0)",346505.27597726794,588.6469875717262
589,"(0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1)",294277.06948195223,542.4731048466386
590,"(0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0)",346504.7109176103,588.6465076067387
591,"(0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1)",294276.62075380195,542.4726912516444
592,"(0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0)",360847.0878842731,600.7054918046556
593,"(0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1)",302083.2546359192,549.6210100022735
594,"(0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0)",360846.69341636176,600.7051634673717
595,"(0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1)",302082.94622290746,549.6207294334043
596,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0)",352150.52217839245,593.4227179493489
597,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1)",300124.7176922148,547.8363968304907
598,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0)",352150.56688981224,593.4227556218351
599,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1)",300124.4588824818,547.8361606196526
600,"(0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0)",351567.186513296,592.9310132834139
601,"(0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1)",295160.3322863943,543.2866023439142
602,"(0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0)",351566.6776348868,592.9305841621655
603,"(0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1)",295159.9816861155,543.2862796777731
604,"(0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0)",348834.648803289,590.6222555942918
605,"(0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1)",295166.59167713823,543.292362984368
606,"(0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0)",348834.78302293713,590.6223692199078
607,"(0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1)",295166.3121624375,543.2921057427924
608,"(0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0)",319376.6076003566,565.1341500921322
609,"(0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1)",302400.3120307854,549.9093671058763
610,"(0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0)",319376.66097304376,565.1341973133848
611,"(0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1)",302399.6927096015,549.9088039935363
612,"(0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0)",319056.4736607248,564.8508419580561
613,"(0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1)",302433.41507311305,549.9394649169243
614,"(0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0)",319056.53532639984,564.8508965438577
615,"(0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1)",302432.8098341549,549.9389146388487
616,"(0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",306411.0095560655,553.5440448203426
617,"(0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",293484.80573078035,541.7423794856559
618,"(0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0)",306410.99319491227,553.5440300417955
619,"(0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1)",293484.1103980577,541.7417377293887
620,"(0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0)",305970.16806943214,553.145702387203
621,"(0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1)",293414.8957404409,541.6778523628604
622,"(0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0)",305970.1606617971,553.1456956912863
623,"(0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1)",293414.220586412,541.6772291562679
624,"(0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0)",314527.4509026702,560.8274698181876
625,"(0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1)",300473.61612141563,548.1547373884637
626,"(0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0)",314527.6146989244,560.8276158490454
627,"(0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1)",300472.88845543074,548.1540736466626
628,"(0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0)",312066.76686745463,558.6293644872732
629,"(0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1)",299760.8572621161,547.5042075291441
630,"(0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0)",312066.9656271077,558.6295423866408
631,"(0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1)",299760.16012742755,547.5035708809829
632,"(0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0)",307365.7075186879,554.4057246445855
633,"(0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1)",293166.10884564003,541.4481589641247
634,"(0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0)",307365.85112022696,554.4058541540006
635,"(0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1)",293165.2562436073,541.4473716286813
636,"(0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)",307093.02044061245,554.1597427101796
637,"(0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1)",293461.8201143598,541.7211645434944
638,"(0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0)",307093.26245252177,554.1599610694748
639,"(0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1)",293460.946013062,541.7203577613287
640,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",375451.8738052285,612.7412780327669
641,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1)",309971.40382335626,556.7507555660399
642,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0)",375452.82679929864,612.7420556802826
643,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1)",309971.4799332846,556.7508239179216
644,"(0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0)",371351.4481639726,609.386124033008
645,"(0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1)",309802.6893675044,556.5992179005503
646,"(0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0)",371352.9738759047,609.3873758750707
647,"(0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1)",309802.85902062105,556.5993703020342
648,"(0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0)",355331.977375905,596.0972885158135
649,"(0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1)",295480.45062299946,543.581135271451
650,"(0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0)",355332.81982319365,596.0979951511275
651,"(0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1)",295480.3912643663,543.5810806718408
652,"(0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0)",350998.3793073838,592.4511619596874
653,"(0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1)",295263.1345356861,543.3812055414561
654,"(0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0)",350999.749261771,592.4523181335111
655,"(0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1)",295263.15719152446,543.3812263885499
656,"(0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0)",366984.4894624557,605.792447511898
657,"(0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1)",303135.5973055604,550.5775125316693
658,"(0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0)",366985.29945159476,605.7931160483707
659,"(0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1)",303135.46716429526,550.5773943455137
660,"(0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",357094.962113332,597.5742314669634
661,"(0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1)",300992.8135317734,548.6281195233921
662,"(0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0)",357096.4299207203,597.575459603823
663,"(0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1)",300992.8038757614,548.6281107232488
664,"(0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0)",356609.5069272118,597.1679051382549
665,"(0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1)",296208.36039875855,544.250273678166
666,"(0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0)",356610.4193705058,597.168669113263
667,"(0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1)",296208.35489484493,544.2502686217481
668,"(0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",353049.0230393903,594.1792852661479
669,"(0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1)",296088.42427275644,544.1400778041959
670,"(0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0)",353050.76716637413,594.1807529417073
671,"(0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1)",296088.5575386723,544.1402002597054
672,"(0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0)",320287.50806331926,565.9394915212396
673,"(0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1)",301579.10573929234,549.1621852779854
674,"(0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0)",320288.1775397501,565.9400829944369
675,"(0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1)",301577.95353741094,549.1611362227037
676,"(0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0)",319774.11012065865,565.4857293695912
677,"(0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1)",301782.6813785365,549.3475051172404
678,"(0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0)",319774.8489680697,565.486382654852
679,"(0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1)",301781.5706998873,549.3464942091533
680,"(0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0)",307028.428615328,554.1014605785912
681,"(0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1)",292587.1709216138,540.9132748617044
682,"(0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0)",307028.93586803274,554.1019183038737
683,"(0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1)",292585.8635756818,540.9120663986724
684,"(0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0)",306408.00684197946,553.5413325506772
685,"(0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1)",292734.7579009351,541.0496815459142
686,"(0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0)",306408.58334402303,553.5418532902667
687,"(0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1)",292733.5169839399,541.0485347766316
688,"(0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0)",315238.7894050091,561.4612982254513
689,"(0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1)",298968.08310502605,546.779739113499
690,"(0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0)",315239.29929935455,561.4617523031774
691,"(0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1)",298966.7189977199,546.7784917109669
692,"(0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0)",312670.3220270762,559.1693142752705
693,"(0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1)",298631.2936702325,546.4716769149454
694,"(0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0)",312670.91697939666,559.1698462715927
695,"(0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1)",298630.0362498946,546.4705264237904
696,"(0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0)",307748.9521172897,554.7512524702307
697,"(0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1)",292533.3333037438,540.8635070918945
698,"(0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0)",307749.5306146137,554.7517738724354
699,"(0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1)",292532.0578738239,540.8623280224126
700,"(0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0)",307364.5945333704,554.4047208794045
701,"(0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1)",292872.9538361817,541.1773774246127
702,"(0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0)",307365.3150616208,554.4053707005559
703,"(0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1)",292871.65582782927,541.1761781784461
704,"(0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0)",368761.60603606066,607.2574462582247
705,"(0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1)",308320.27974549483,555.265954066603
706,"(0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0)",368762.17987872363,607.2579187451767
707,"(0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1)",308320.12017071526,555.2658103743785
708,"(0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0)",364943.1122508632,604.1052162089509
709,"(0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1)",308280.91835964523,555.2305092118455
710,"(0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0)",364944.2580835396,604.1061645799847
711,"(0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1)",308280.8363596407,555.230435368632
712,"(0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0)",350210.49525775935,591.7858525326195
713,"(0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1)",294533.3338503818,542.7092535146069
714,"(0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0)",350210.99679049646,591.7862762775903
715,"(0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1)",294533.07776071,542.7090175782138
716,"(0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0)",346146.19669179653,588.3419045859274
717,"(0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1)",294445.55977328133,542.6283809139376
718,"(0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0)",346147.23284923716,588.3427851594996
719,"(0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1)",294445.3777092279,542.6282131526409
720,"(0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0)",361636.918688751,601.362551784488
721,"(0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1)",302088.90049403795,549.6261461157375
722,"(0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0)",361637.3558182236,601.3629152335748
723,"(0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1)",302088.55888391857,549.6258353497574
724,"(0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0)",352694.149841284,593.8805855062817
725,"(0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1)",300313.6844461799,548.0088361022839
726,"(0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0)",352695.2684031505,593.8815272452499
727,"(0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1)",300313.47207351925,548.0086423346983
728,"(0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0)",351062.77727526973,592.505508223569
729,"(0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1)",295225.08794302295,543.3461952963534
730,"(0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0)",351063.3290756854,592.5059738734162
731,"(0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1)",295224.8786901316,543.3460027368671
732,"(0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0)",348083.4494049613,589.9859739052796
733,"(0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1)",295263.7797067204,543.3817992045008
734,"(0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0)",348084.80281387694,589.9871208881402
735,"(0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1)",295263.6847997861,543.3817118746141
736,"(0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0)",319536.8947843216,565.2759456976049
737,"(0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1)",302781.14666446147,550.2555285178528
738,"(0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0)",319537.46781226323,565.2764525542023
739,"(0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1)",302779.942456298,550.2544342904453
740,"(0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0)",319070.44187253865,564.8632063363117
741,"(0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1)",303023.2229793064,550.4754517499454
742,"(0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0)",319071.0873521636,564.8637776952631
743,"(0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1)",303022.05992494314,550.4743953400041
744,"(0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",306625.83349995303,553.7380549501298
745,"(0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",293725.70817781595,541.964674289585
746,"(0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0)",306626.2667025866,553.738446112049
747,"(0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1)",293724.3742993355,541.9634436927786
748,"(0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0)",306049.3225790722,553.2172471814957
749,"(0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",293912.15157018637,542.1366539629896
750,"(0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0)",306049.82957093546,553.2177054026158
751,"(0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1)",293910.88433163025,542.135485217146
752,"(0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0)",314771.89995376964,561.0453635435994
753,"(0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1)",299992.131222009,547.715374279387
754,"(0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0)",314772.32918502874,561.0457460715915
755,"(0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1)",299990.7398741102,547.7141041402076
756,"(0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0)",312350.99796591554,558.8837070141833
757,"(0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1)",299680.7763280374,547.4310699330441
758,"(0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0)",312351.5248301747,558.8841783680897
759,"(0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1)",299679.497539135,547.429901941002
760,"(0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0)",307302.72383453127,554.3489188539392
761,"(0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",293714.77372882294,541.9545864081445
762,"(0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0)",307303.22057816666,554.3493668961539
763,"(0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1)",293713.46689523844,541.9533807397445
764,"(0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0)",307007.19708168006,554.0823017221179
765,"(0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1)",294078.7022298473,542.2902379997702
766,"(0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0)",307007.83676108986,554.0828789640498
767,"(0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1)",294077.3769832845,542.2890161005333
768,"(0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",278245.1664216091,527.4894941338729
769,"(0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1)",173514.5789442781,416.5508119596913
770,"(0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0)",278246.2152030825,527.4904882583974
771,"(0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1)",173515.01203226158,416.5513318094921
772,"(0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0)",267573.79170924064,517.2753538583108
773,"(0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1)",171333.59500335852,413.9246247849462
774,"(0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0)",267574.8377177546,517.2763649324745
775,"(0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1)",171334.01792710583,413.9251356551156
776,"(0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",271394.74553930014,520.9556080313371
777,"(0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1)",171463.2583344012,414.0812219050765
778,"(0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0)",271395.7304749805,520.956553346803
779,"(0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1)",171463.59993385096,414.0816343836695
780,"(0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0)",261343.83621391322,511.2179928503233
781,"(0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1)",169471.05889450555,411.6686275325162
782,"(0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0)",261344.81564874615,511.2189507918756
783,"(0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1)",169471.38955502067,411.669029142369
784,"(0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0)",283543.4209475698,532.4879538051258
785,"(0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1)",176057.89933622914,419.59253965749815
786,"(0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0)",283545.360641141,532.489775151731
787,"(0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1)",176058.8197535441,419.593636455016
788,"(0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0)",269846.23707694875,519.4672627576725
789,"(0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1)",172605.05781147414,415.45764863758876
790,"(0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0)",269848.39075782266,519.469335724278
791,"(0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1)",172605.96525585494,415.4587407383012
