Date,Hour,Toronto,HOEP
2004-02-06,10,6996,91.8
2004-02-06,11,7121,88.6
2004-02-06,12,7123,90.03
2004-02-06,13,7052,87.56
2004-02-06,14,6993,87.33
2004-02-06,15,6892,63.04
2004-02-06,16,6835,66.48
2004-02-06,17,6845,39.28
2004-02-06,18,7000,81.37
2004-02-06,19,7070,86.17
2004-02-06,20,6942,81.92
2004-02-06,21,6736,40.46
2004-02-06,22,6473,36.97
2004-02-06,23,6154,36.0
2004-02-06,24,5662,34.35
2004-02-07,1,5280,39.93
2004-02-07,2,5059,37.06
2004-02-07,3,4910,34.91
2004-02-07,4,4834,37.84
2004-02-07,5,4840,38.92
2004-02-07,6,4888,39.89
2004-02-07,7,5068,35.34
2004-02-07,8,5350,37.29
2004-02-07,9,5727,46.47
2004-02-07,10,5984,42.78
2004-02-07,11,6177,62.15
2004-02-07,12,6284,54.06
2004-02-07,13,6225,54.47
2004-02-07,14,6156,60.85
2004-02-07,15,6036,39.18
2004-02-07,16,5958,37.41
2004-02-07,17,6036,37.46
2004-02-07,18,6342,62.67
2004-02-07,19,6728,84.71
2004-02-07,20,6604,87.3
2004-02-07,21,6448,80.78
2004-02-07,22,6258,83.71
2004-02-07,23,6039,45.51
2004-02-07,24,5733,46.63
2004-02-08,1,5430,40.17
2004-02-08,2,5216,38.51
2004-02-08,3,5088,38.0
2004-02-08,4,5021,40.01
2004-02-08,5,5008,40.36
2004-02-08,6,5050,41.58
2004-02-08,7,5159,37.86
2004-02-08,8,5290,40.67
2004-02-08,9,5492,47.27
2004-02-08,10,5724,39.0
2004-02-08,11,5878,38.29
2004-02-08,12,5986,36.36
2004-02-08,13,6017,64.83
2004-02-08,14,5950,71.65
2004-02-08,15,5880,35.87
2004-02-08,16,5893,36.54
2004-02-08,17,6005,40.24
2004-02-08,18,6341,66.21
2004-02-08,19,6727,89.47
2004-02-08,20,6688,88.45
2004-02-08,21,6518,87.94
2004-02-08,22,6270,90.98
2004-02-08,23,6046,52.31
2004-02-08,24,5655,34.74
2004-02-09,1,5355,37.22
2004-02-09,2,5169,34.36
2004-02-09,3,5084,35.21
2004-02-09,4,5056,39.25
2004-02-09,5,5099,34.75
2004-02-09,6,5281,41.0
2004-02-09,7,5846,61.56
2004-02-09,8,6545,96.97
2004-02-09,9,6795,96.55
2004-02-09,10,6922,95.8
2004-02-09,11,7066,92.03
2004-02-09,12,7117,93.44
2004-02-09,13,7100,94.41
2004-02-09,14,7102,94.9
2004-02-09,15,7061,73.6
2004-02-09,16,7066,40.13
2004-02-09,17,7140,63.88
2004-02-09,18,7274,96.26
2004-02-09,19,7443,101.23
2004-02-09,20,7332,102.63
2004-02-09,21,7068,99.67
2004-02-09,22,6773,55.68
2004-02-09,23,6348,35.77
2004-02-09,24,5798,35.2
2004-02-10,1,5427,35.15
2004-02-10,2,5220,34.05
2004-02-10,3,5074,33.15
2004-02-10,4,5025,33.11
2004-02-10,5,5048,33.64
2004-02-10,6,5260,34.94
2004-02-10,7,5758,36.32
2004-02-10,8,6513,38.29
2004-02-10,9,6811,56.29
2004-02-10,10,6921,42.26
2004-02-10,11,6978,42.1
2004-02-10,12,6936,41.35
2004-02-10,13,6892,40.8
2004-02-10,14,6895,41.4
2004-02-10,15,6850,41.27
2004-02-10,16,6842,45.84
2004-02-10,17,6996,47.68
2004-02-10,18,7220,62.12
2004-02-10,19,7411,95.81
2004-02-10,20,7302,107.66
2004-02-10,21,7102,85.55
2004-02-10,22,6780,67.86
2004-02-10,23,6349,35.77
2004-02-10,24,5870,34.98
2004-02-11,1,5498,39.2
2004-02-11,2,5273,37.67
2004-02-11,3,5163,35.4
2004-02-11,4,5110,36.54
2004-02-11,5,5133,36.08
2004-02-11,6,5342,59.68
2004-02-11,7,5875,55.64
2004-02-11,8,6552,59.5
2004-02-11,9,6790,72.21
2004-02-11,10,6880,61.19
2004-02-11,11,6955,42.38
2004-02-11,12,6957,36.52
2004-02-11,13,6898,40.06
2004-02-11,14,6899,40.44
2004-02-11,15,6879,40.61
2004-02-11,16,6879,39.12
2004-02-11,17,6980,39.72
2004-02-11,18,7172,40.01
2004-02-11,19,7388,82.84
2004-02-11,20,7293,83.54
2004-02-11,21,7092,86.37
2004-02-11,22,6801,60.22
2004-02-11,23,6346,40.59
2004-02-11,24,5836,37.02
2004-02-12,1,5449,39.97
2004-02-12,2,5224,38.19
2004-02-12,3,5103,35.3
2004-02-12,4,5067,35.8
2004-02-12,5,5089,38.34
2004-02-12,6,5286,36.97
2004-02-12,7,5773,48.81
2004-02-12,8,6512,84.43
2004-02-12,9,6759,80.89
2004-02-12,10,6869,82.48
2004-02-12,11,6971,68.69
2004-02-12,12,6978,40.66
2004-02-12,13,6937,40.36
2004-02-12,14,6951,71.04
2004-02-12,15,6872,73.07
2004-02-12,16,6906,71.58
2004-02-12,17,7023,55.07
2004-02-12,18,7186,67.55
2004-02-12,19,7323,83.16
2004-02-12,20,7227,82.6
2004-02-12,21,7055,82.47
2004-02-12,22,6778,81.78
2004-02-12,23,6359,55.17
2004-02-12,24,5889,56.93
2004-02-13,1,5524,37.62
2004-02-13,2,5257,34.94
2004-02-13,3,5134,34.41
2004-02-13,4,5070,34.57
2004-02-13,5,5085,33.82
2004-02-13,6,5302,36.69
2004-02-13,7,5783,59.3
2004-02-13,8,6399,82.58
2004-02-13,9,6678,83.03
2004-02-13,10,6844,79.55
2004-02-13,11,6942,79.54
2004-02-13,12,7018,75.53
2004-02-13,13,6892,40.76
2004-02-13,14,6769,47.37
2004-02-13,15,6672,39.69
2004-02-13,16,6617,38.97
2004-02-13,17,6646,40.16
2004-02-13,18,6783,51.22
2004-02-13,19,7079,70.05
2004-02-13,20,7019,71.87
2004-02-13,21,6843,55.87
2004-02-13,22,6584,53.2
2004-02-13,23,6214,54.6
2004-02-13,24,5742,52.05
2004-02-14,1,5371,40.3
2004-02-14,2,5142,40.15
2004-02-14,3,4986,39.67
2004-02-14,4,4906,38.8
2004-02-14,5,4883,36.59
2004-02-14,6,4933,35.8
2004-02-14,7,5110,33.87
2004-02-14,8,5329,32.07
2004-02-14,9,5646,38.16
2004-02-14,10,5946,40.04
2004-02-14,11,6071,41.28
2004-02-14,12,6145,45.23
2004-02-14,13,6140,43.97
2004-02-14,14,6111,41.19
2004-02-14,15,6049,41.77
2004-02-14,16,6033,41.03
2004-02-14,17,6132,48.25
2004-02-14,18,6356,56.63
2004-02-14,19,6644,64.61
2004-02-14,20,6533,50.62
2004-02-14,21,6369,64.64
2004-02-14,22,6177,66.64
2004-02-14,23,5920,49.24
2004-02-14,24,5625,57.13
2004-02-15,1,5330,44.96
2004-02-15,2,5132,40.59
2004-02-15,3,4999,40.23
2004-02-15,4,4924,40.7
2004-02-15,5,4923,41.79
2004-02-15,6,4972,45.11
2004-02-15,7,5108,39.27
2004-02-15,8,5219,36.1
2004-02-15,9,5468,42.22
2004-02-15,10,5713,42.53
2004-02-15,11,5895,39.48
2004-02-15,12,6027,40.03
2004-02-15,13,6059,60.21
2004-02-15,14,6011,39.57
2004-02-15,15,5949,39.54
2004-02-15,16,5930,37.76
2004-02-15,17,6025,32.73
2004-02-15,18,6267,44.9
2004-02-15,19,6673,89.63
2004-02-15,20,6632,74.69
2004-02-15,21,6514,73.94
2004-02-15,22,6349,80.62
2004-02-15,23,6043,68.56
2004-02-15,24,5690,44.42
2004-02-16,1,5418,71.05
2004-02-16,2,5260,70.63
2004-02-16,3,5174,57.62
2004-02-16,4,5130,69.17
2004-02-16,5,5156,48.6
2004-02-16,6,5385,38.01
2004-02-16,7,5930,68.7
2004-02-16,8,6627,100.63
2004-02-16,9,6943,103.49
2004-02-16,10,7107,96.63
2004-02-16,11,7180,69.17
2004-02-16,12,7191,69.17
2004-02-16,13,7152,81.18
2004-02-16,14,7106,71.68
2004-02-16,15,7024,80.25
2004-02-16,16,6946,68.42
2004-02-16,17,7003,53.07
2004-02-16,18,7176,100.86
2004-02-16,19,7503,106.92
2004-02-16,20,7427,105.37
2004-02-16,21,7252,105.79
2004-02-16,22,6960,101.32
2004-02-16,23,6499,68.31
2004-02-16,24,5969,52.91
2004-02-17,1,5577,41.8
2004-02-17,2,5362,40.83
2004-02-17,3,5217,57.61
2004-02-17,4,5150,39.23
2004-02-17,5,5157,39.87
2004-02-17,6,5372,39.47
2004-02-17,7,5889,55.41
2004-02-17,8,6525,98.0
2004-02-17,9,6757,68.3
2004-02-17,10,6879,68.24
2004-02-17,11,6929,66.32
2004-02-17,12,6932,62.18
2004-02-17,13,6871,50.7
2004-02-17,14,6851,70.89
2004-02-17,15,6814,40.77
2004-02-17,16,6826,50.2
2004-02-17,17,6925,50.3
2004-02-17,18,7051,61.28
2004-02-17,19,7303,106.25
2004-02-17,20,7239,99.24
2004-02-17,21,6990,81.35
2004-02-17,22,6727,64.45
2004-02-17,23,6309,50.5
2004-02-17,24,5807,38.0
2004-02-18,1,5446,39.19
2004-02-18,2,5200,40.01
2004-02-18,3,5104,45.24
2004-02-18,4,5062,44.52
2004-02-18,5,5072,40.55
2004-02-18,6,5253,41.83
2004-02-18,7,5758,58.47
2004-02-18,8,6433,90.23
2004-02-18,9,6681,84.35
2004-02-18,10,6806,83.06
2004-02-18,11,6881,81.26
2004-02-18,12,6900,78.39
2004-02-18,13,6851,67.17
2004-02-18,14,6813,69.52
2004-02-18,15,6743,69.38
2004-02-18,16,6732,54.77
2004-02-18,17,6864,63.81
2004-02-18,18,7089,76.27
2004-02-18,19,7279,100.39
2004-02-18,20,7198,72.83
2004-02-18,21,7013,70.92
2004-02-18,22,6705,68.28
2004-02-18,23,6247,47.02
2004-02-18,24,5732,36.17
2004-02-19,1,5343,35.98
2004-02-19,2,5126,33.09
2004-02-19,3,4999,32.28
2004-02-19,4,4930,31.84
2004-02-19,5,4959,32.55
2004-02-19,6,5173,36.49
2004-02-19,7,5708,60.76
2004-02-19,8,6315,72.37
2004-02-19,9,6568,57.89
2004-02-19,10,6622,67.73
2004-02-19,11,6693,54.32
2004-02-19,12,6693,53.67
2004-02-19,13,6628,45.72
2004-02-19,14,6624,54.15
2004-02-19,15,6611,58.02
2004-02-19,16,6624,40.26
2004-02-19,17,6704,37.63
2004-02-19,18,6863,41.38
2004-02-19,19,7080,64.58
2004-02-19,20,7023,81.0
2004-02-19,21,6821,72.51
2004-02-19,22,6501,47.05
2004-02-19,23,6083,35.89
2004-02-19,24,5587,32.72
2004-02-20,1,5194,32.22
2004-02-20,2,4963,31.9
2004-02-20,3,4866,31.18
2004-02-20,4,4812,31.14
2004-02-20,5,4817,31.02
2004-02-20,6,5035,33.0
2004-02-20,7,5582,46.38
2004-02-20,8,6286,55.82
2004-02-20,9,6606,81.83
2004-02-20,10,6769,56.0
2004-02-20,11,6898,45.41
2004-02-20,12,6935,40.84
2004-02-20,13,6893,42.9
2004-02-20,14,6835,57.54
2004-02-20,15,6757,42.49
2004-02-20,16,6725,45.49
2004-02-20,17,6780,51.21
2004-02-20,18,6913,60.45
2004-02-20,19,7040,74.52
2004-02-20,20,6865,64.21
2004-02-20,21,6655,50.89
2004-02-20,22,6363,39.15
2004-02-20,23,5971,36.97
2004-02-20,24,5487,33.81
2004-02-21,1,5096,34.0
2004-02-21,2,4887,31.64
2004-02-21,3,4718,31.96
2004-02-21,4,4668,32.46
2004-02-21,5,4656,32.99
2004-02-21,6,4716,33.23
2004-02-21,7,4888,33.61
2004-02-21,8,5124,34.78
2004-02-21,9,5444,37.82
2004-02-21,10,5771,48.77
2004-02-21,11,5966,57.64
2004-02-21,12,6099,53.75
2004-02-21,13,6129,44.86
2004-02-21,14,6096,48.83
2004-02-21,15,6048,43.21
2004-02-21,16,6001,44.46
2004-02-21,17,6025,38.68
2004-02-21,18,6184,46.82
2004-02-21,19,6404,59.07
2004-02-21,20,6250,66.7
2004-02-21,21,6093,50.48
2004-02-21,22,5895,43.58
2004-02-21,23,5623,35.32
2004-02-21,24,5310,33.98
2004-02-22,1,5001,33.47
2004-02-22,2,4758,33.27
2004-02-22,3,4606,33.09
2004-02-22,4,4532,30.66
2004-02-22,5,4510,32.38
2004-02-22,6,4537,33.16
2004-02-22,7,4638,28.96
2004-02-22,8,4735,27.87
2004-02-22,9,4984,29.87
2004-02-22,10,5256,38.33
2004-02-22,11,5464,42.06
2004-02-22,12,5572,36.6
2004-02-22,13,5609,34.57
2004-02-22,14,5547,34.26
2004-02-22,15,5470,33.01
2004-02-22,16,5432,32.04
2004-02-22,17,5522,37.81
2004-02-22,18,5739,40.04
2004-02-22,19,6161,60.95
2004-02-22,20,6173,73.28
2004-02-22,21,6066,52.22
2004-02-22,22,5893,41.91
2004-02-22,23,5609,40.94
2004-02-22,24,5282,36.66
2004-02-23,1,5006,33.94
2004-02-23,2,4841,32.34
2004-02-23,3,4722,33.74
2004-02-23,4,4724,32.96
2004-02-23,5,4806,33.74
2004-02-23,6,5066,35.43
2004-02-23,7,5620,48.82
2004-02-23,8,6247,66.72
2004-02-23,9,6517,83.92
2004-02-23,10,6644,47.97
2004-02-23,11,6728,52.77
2004-02-23,12,6773,42.72
2004-02-23,13,6724,43.63
2004-02-23,14,6716,44.54
2004-02-23,15,6670,44.58
2004-02-23,16,6668,46.48
2004-02-23,17,6780,49.4
2004-02-23,18,6945,54.81
2004-02-23,19,7158,85.8
2004-02-23,20,7120,91.04
2004-02-23,21,6892,85.04
2004-02-23,22,6601,71.74
2004-02-23,23,6201,40.38
2004-02-23,24,5669,36.78
2004-02-24,1,5292,36.66
2004-02-24,2,5116,34.69
2004-02-24,3,5017,34.19
2004-02-24,4,4972,34.36
2004-02-24,5,5002,34.61
2004-02-24,6,5221,38.67
2004-02-24,7,5750,56.3
2004-02-24,8,6356,68.95
2004-02-24,9,6643,98.54
2004-02-24,10,6743,68.43
2004-02-24,11,6775,56.66
2004-02-24,12,6772,39.05
2004-02-24,13,6707,37.22
2004-02-24,14,6680,40.57
2004-02-24,15,6623,43.24
2004-02-24,16,6602,40.6
2004-02-24,17,6665,38.53
2004-02-24,18,6782,41.06
2004-02-24,19,7117,65.93
2004-02-24,20,7159,80.42
2004-02-24,21,6960,71.81
2004-02-24,22,6665,67.11
2004-02-24,23,6284,46.22
2004-02-24,24,5776,40.83
2004-02-25,1,5419,35.24
2004-02-25,2,5207,34.1
2004-02-25,3,5078,33.81
2004-02-25,4,5027,33.47
2004-02-25,5,5059,36.86
2004-02-25,6,5265,39.74
2004-02-25,7,5792,48.95
2004-02-25,8,6377,55.82
2004-02-25,9,6648,46.71
2004-02-25,10,6751,55.08
2004-02-25,11,6824,59.27
2004-02-25,12,6805,43.7
2004-02-25,13,6733,41.37
2004-02-25,14,6680,37.79
2004-02-25,15,6612,42.54
2004-02-25,16,6620,47.03
2004-02-25,17,6683,39.16
2004-02-25,18,6779,39.5
2004-02-25,19,7066,55.91
2004-02-25,20,7073,74.83
2004-02-25,21,6892,62.08
2004-02-25,22,6622,47.55
2004-02-25,23,6189,47.72
2004-02-25,24,5659,39.79
2004-02-26,1,5291,42.25
2004-02-26,2,5108,38.31
2004-02-26,3,4996,36.21
2004-02-26,4,4954,35.34
2004-02-26,5,4987,39.87
2004-02-26,6,5201,43.16
2004-02-26,7,5754,68.77
2004-02-26,8,6318,77.99
2004-02-26,9,6545,65.37
2004-02-26,10,6614,73.41
2004-02-26,11,6683,82.36
2004-02-26,12,6699,74.54
2004-02-26,13,6640,56.5
2004-02-26,14,6622,64.63
2004-02-26,15,6566,49.12
2004-02-26,16,6541,42.48
2004-02-26,17,6595,42.24
2004-02-26,18,6696,40.3
2004-02-26,19,7012,75.24
2004-02-26,20,6993,54.46
2004-02-26,21,6863,47.63
2004-02-26,22,6574,44.35
2004-02-26,23,6168,53.43
2004-02-26,24,5675,49.07
2004-02-27,1,5309,45.45
2004-02-27,2,5120,39.53
2004-02-27,3,4998,34.95
2004-02-27,4,4870,33.72
2004-02-27,5,4951,35.18
2004-02-27,6,5163,38.63
2004-02-27,7,5674,54.0
2004-02-27,8,6255,75.31
2004-02-27,9,6494,64.43
2004-02-27,10,6573,57.2
2004-02-27,11,6611,65.17
2004-02-27,12,6610,51.76
2004-02-27,13,6536,49.54
2004-02-27,14,6460,46.99
2004-02-27,15,6394,45.67
2004-02-27,16,6317,46.52
2004-02-27,17,6311,45.35
2004-02-27,18,6356,44.55
2004-02-27,19,6631,62.64
2004-02-27,20,6603,61.1
2004-02-27,21,6436,50.28
2004-02-27,22,6190,41.67
2004-02-27,23,5849,50.19
2004-02-27,24,5417,42.0
2004-02-28,1,5042,34.66
2004-02-28,2,4826,34.17
2004-02-28,3,4698,30.52
2004-02-28,4,4626,28.48
2004-02-28,5,4612,33.09
2004-02-28,6,4684,35.11
2004-02-28,7,4864,40.31
2004-02-28,8,5053,41.98
2004-02-28,9,5370,61.21
2004-02-28,10,5591,41.02
2004-02-28,11,5711,36.05
2004-02-28,12,5744,40.97
2004-02-28,13,5694,42.5
2004-02-28,14,5585,41.81
2004-02-28,15,5454,33.29
2004-02-28,16,5362,32.33
2004-02-28,17,5378,33.05
2004-02-28,18,5505,34.91
2004-02-28,19,5858,43.68
2004-02-28,20,5866,42.53
2004-02-28,21,5728,43.05
2004-02-28,22,5546,39.54
2004-02-28,23,5314,35.99
2004-02-28,24,5013,33.11
2004-02-29,1,4729,26.73
2004-02-29,2,4531,24.5
2004-02-29,3,4392,23.93
2004-02-29,4,4314,24.74
2004-02-29,5,4254,24.7
2004-02-29,6,4259,25.17
2004-02-29,7,4343,26.23
2004-02-29,8,4462,25.79
2004-02-29,9,4725,30.79
2004-02-29,10,4951,27.17
2004-02-29,11,5109,25.56
2004-02-29,12,5212,27.27
2004-02-29,13,5243,30.16
2004-02-29,14,5199,29.36
2004-02-29,15,5100,26.47
2004-02-29,16,5149,22.16
2004-02-29,17,5239,27.15
2004-02-29,18,5462,33.91
2004-02-29,19,5839,41.04
2004-02-29,20,5861,38.91
2004-02-29,21,5728,40.57
2004-02-29,22,5552,43.26
2004-02-29,23,5279,31.66
2004-02-29,24,4980,33.18
2004-03-01,1,4701,24.44
2004-03-01,2,4517,23.57
2004-03-01,3,4422,24.75
2004-03-01,4,4406,26.23
2004-03-01,5,4457,24.66
2004-03-01,6,4699,26.58
2004-03-01,7,5267,37.75
2004-03-01,8,5920,50.66
2004-03-01,9,6211,51.78
2004-03-01,10,6349,54.51
2004-03-01,11,6462,49.8
2004-03-01,12,6516,43.92
2004-03-01,13,6486,34.0
2004-03-01,14,6472,36.37
2004-03-01,15,6459,40.29
2004-03-01,16,6468,38.45
2004-03-01,17,6604,48.09
2004-03-01,18,6793,42.96
2004-03-01,19,6938,48.4
2004-03-01,20,6818,41.13
2004-03-01,21,6534,38.37
2004-03-01,22,6220,35.7
2004-03-01,23,5776,34.34
2004-03-01,24,5251,30.7
2004-03-02,1,4857,23.33
2004-03-02,2,4653,23.31
2004-03-02,3,4528,23.65
2004-03-02,4,4478,23.98
2004-03-02,5,4489,24.22
2004-03-02,6,4708,25.07
2004-03-02,7,5211,33.32
2004-03-02,8,5850,42.91
2004-03-02,9,6133,42.39
2004-03-02,10,6343,36.7
2004-03-02,11,6455,34.61
2004-03-02,12,6504,34.84
2004-03-02,13,6495,42.96
2004-03-02,14,6514,43.59
2004-03-02,15,6516,41.94
2004-03-02,16,6560,51.7
2004-03-02,17,6671,65.67
2004-03-02,18,6775,71.56
2004-03-02,19,6915,62.94
2004-03-02,20,6782,62.98
2004-03-02,21,6590,49.26
2004-03-02,22,6285,45.87
2004-03-02,23,5828,35.87
2004-03-02,24,5324,32.92
2004-03-03,1,4953,32.11
2004-03-03,2,4732,27.48
2004-03-03,3,4614,26.42
2004-03-03,4,4561,27.06
2004-03-03,5,4588,28.86
2004-03-03,6,4789,33.06
2004-03-03,7,5339,36.25
2004-03-03,8,6002,57.63
2004-03-03,9,6307,79.59
2004-03-03,10,6467,57.88
2004-03-03,11,6560,55.57
2004-03-03,12,6600,56.67
2004-03-03,13,6574,41.12
2004-03-03,14,6584,42.71
2004-03-03,15,6549,37.46
2004-03-03,16,6577,36.7
2004-03-03,17,6700,62.82
2004-03-03,18,6835,40.63
2004-03-03,19,6948,57.09
2004-03-03,20,6840,40.65
2004-03-03,21,6655,47.08
2004-03-03,22,6340,40.81
2004-03-03,23,5909,33.83
2004-03-03,24,5397,27.4
2004-03-04,1,5018,26.53
2004-03-04,2,4821,24.48
2004-03-04,3,4694,24.68
2004-03-04,4,4645,24.23
2004-03-04,5,4663,24.56
2004-03-04,6,4883,31.08
2004-03-04,7,5416,41.3
2004-03-04,8,6021,40.07
2004-03-04,9,6384,56.45
2004-03-04,10,6501,39.1
2004-03-04,11,6541,37.72
2004-03-04,12,6645,39.7
2004-03-04,13,6631,40.55
2004-03-04,14,6612,40.72
2004-03-04,15,6567,40.08
2004-03-04,16,6577,40.59
2004-03-04,17,6656,40.99
2004-03-04,18,6723,43.3
2004-03-04,19,6914,57.65
2004-03-04,20,6821,58.46
2004-03-04,21,6607,43.74
2004-03-04,22,6291,39.8
2004-03-04,23,5886,31.7
2004-03-04,24,5380,30.47
2004-03-05,1,5003,32.59
2004-03-05,2,4821,30.94
2004-03-05,3,4698,30.11
2004-03-05,4,4660,29.59
2004-03-05,5,4719,29.93
2004-03-05,6,4938,33.49
2004-03-05,7,5470,43.48
2004-03-05,8,6194,49.65
2004-03-05,9,6535,85.83
2004-03-05,10,6737,137.83
2004-03-05,11,6885,91.78
2004-03-05,12,6844,47.04
2004-03-05,13,6699,41.68
2004-03-05,14,6586,38.18
2004-03-05,15,6489,41.32
2004-03-05,16,6426,41.73
2004-03-05,17,6401,40.42
2004-03-05,18,6346,38.43
2004-03-05,19,6512,54.3
2004-03-05,20,6445,49.73
2004-03-05,21,6234,40.58
2004-03-05,22,5916,41.47
2004-03-05,23,5582,39.7
2004-03-05,24,5148,30.76
2004-03-06,1,4771,26.91
2004-03-06,2,4532,25.93
2004-03-06,3,4388,24.42
2004-03-06,4,4305,24.75
2004-03-06,5,4281,24.59
2004-03-06,6,4368,30.16
2004-03-06,7,4535,33.07
2004-03-06,8,4793,31.24
2004-03-06,9,5200,47.78
2004-03-06,10,5540,84.27
2004-03-06,11,5753,98.76
2004-03-06,12,5868,48.69
2004-03-06,13,5858,46.05
2004-03-06,14,5811,46.34
2004-03-06,15,5720,45.95
2004-03-06,16,5731,44.27
2004-03-06,17,5750,47.38
2004-03-06,18,5946,47.62
2004-03-06,19,6122,57.34
2004-03-06,20,6049,55.35
2004-03-06,21,5820,47.32
2004-03-06,22,5685,46.86
2004-03-06,23,5419,46.81
2004-03-06,24,5092,42.14
2004-03-07,1,4800,39.08
2004-03-07,2,4596,30.64
2004-03-07,3,4428,23.47
2004-03-07,4,4306,21.44
2004-03-07,5,4319,23.1
2004-03-07,6,4304,23.06
2004-03-07,7,4444,22.87
2004-03-07,8,4534,20.05
2004-03-07,9,4820,23.65
2004-03-07,10,5141,33.72
2004-03-07,11,5405,44.91
2004-03-07,12,5634,62.02
2004-03-07,13,5760,56.45
2004-03-07,14,5770,49.92
2004-03-07,15,5778,40.35
2004-03-07,16,5812,40.99
2004-03-07,17,5946,44.6
2004-03-07,18,6149,48.35
2004-03-07,19,6300,43.52
2004-03-07,20,6255,46.98
2004-03-07,21,6105,38.86
2004-03-07,22,5868,38.32
2004-03-07,23,5587,36.33
2004-03-07,24,5229,25.27
2004-03-08,1,4954,28.58
2004-03-08,2,4797,33.13
2004-03-08,3,4714,24.39
2004-03-08,4,4676,25.97
2004-03-08,5,4716,26.01
2004-03-08,6,4910,26.92
2004-03-08,7,5418,36.64
2004-03-08,8,6063,47.02
2004-03-08,9,6407,44.45
2004-03-08,10,6576,45.36
2004-03-08,11,6698,51.42
2004-03-08,12,6752,62.97
2004-03-08,13,6706,43.07
2004-03-08,14,6687,43.67
2004-03-08,15,6667,46.39
2004-03-08,16,6697,45.79
2004-03-08,17,6782,50.24
2004-03-08,18,6814,53.45
2004-03-08,19,7028,60.43
2004-03-08,20,7074,64.61
2004-03-08,21,6875,68.28
2004-03-08,22,6587,49.79
2004-03-08,23,6144,40.68
2004-03-08,24,5612,36.05
2004-03-09,1,5256,35.25
2004-03-09,2,5011,31.25
2004-03-09,3,4908,28.39
2004-03-09,4,4839,25.72
2004-03-09,5,4838,25.13
2004-03-09,6,5107,33.07
2004-03-09,7,5619,55.29
2004-03-09,8,6239,77.21
2004-03-09,9,6480,68.15
2004-03-09,10,6563,64.53
2004-03-09,11,6627,55.86
2004-03-09,12,6654,58.01
2004-03-09,13,6646,54.44
2004-03-09,14,6672,52.75
2004-03-09,15,6623,44.83
2004-03-09,16,6646,46.14
2004-03-09,17,6733,51.43
2004-03-09,18,6780,62.26
2004-03-09,19,6954,76.97
2004-03-09,20,6935,70.33
2004-03-09,21,6746,60.12
2004-03-09,22,6486,50.33
2004-03-09,23,6067,37.4
2004-03-09,24,5550,36.69
2004-03-10,1,5180,36.58
2004-03-10,2,4955,32.05
2004-03-10,3,4825,26.74
2004-03-10,4,4798,27.17
2004-03-10,5,4837,27.41
2004-03-10,6,5091,39.75
2004-03-10,7,5619,60.3
2004-03-10,8,6197,48.19
2004-03-10,9,6427,64.75
2004-03-10,10,6529,58.5
2004-03-10,11,6614,58.98
2004-03-10,12,6633,56.3
2004-03-10,13,6575,48.57
2004-03-10,14,6544,32.52
2004-03-10,15,6479,35.27
2004-03-10,16,6440,37.24
2004-03-10,17,6510,34.74
2004-03-10,18,6542,38.15
2004-03-10,19,6783,51.93
2004-03-10,20,6856,59.67
2004-03-10,21,6698,59.2
2004-03-10,22,6394,50.42
2004-03-10,23,6001,43.15
2004-03-10,24,5476,36.8
2004-03-11,1,5096,32.12
2004-03-11,2,4903,23.6
2004-03-11,3,4780,21.51
2004-03-11,4,4721,20.79
2004-03-11,5,4727,22.26
2004-03-11,6,4909,31.76
2004-03-11,7,5423,41.16
2004-03-11,8,6036,50.02
2004-03-11,9,6300,46.35
2004-03-11,10,6406,46.51
2004-03-11,11,6496,48.57
2004-03-11,12,6560,53.82
2004-03-11,13,6545,49.36
2004-03-11,14,6525,48.31
2004-03-11,15,6491,47.29
2004-03-11,16,6541,47.41
2004-03-11,17,6740,60.87
2004-03-11,18,6850,60.54
2004-03-11,19,6945,64.56
2004-03-11,20,6861,65.26
2004-03-11,21,6651,50.14
2004-03-11,22,6350,44.27
2004-03-11,23,5946,40.7
2004-03-11,24,5473,31.87
2004-03-12,1,5080,31.52
2004-03-12,2,4888,23.47
2004-03-12,3,4792,24.08
2004-03-12,4,4752,28.44
2004-03-12,5,4775,27.98
2004-03-12,6,4979,34.83
2004-03-12,7,5472,46.09
2004-03-12,8,6150,64.21
2004-03-12,9,6535,71.34
2004-03-12,10,6683,71.32
2004-03-12,11,6780,75.58
2004-03-12,12,6859,87.9
2004-03-12,13,6806,81.34
2004-03-12,14,6771,60.7
2004-03-12,15,6715,56.37
2004-03-12,16,6705,49.57
2004-03-12,17,6733,51.5
2004-03-12,18,6796,79.05
2004-03-12,19,6975,60.52
2004-03-12,20,6941,60.72
2004-03-12,21,6741,54.89
2004-03-12,22,6458,48.72
2004-03-12,23,6109,51.57
2004-03-12,24,5647,56.36
2004-03-13,1,5271,42.4
2004-03-13,2,5045,45.08
2004-03-13,3,4919,48.46
2004-03-13,4,4839,46.98
2004-03-13,5,4829,47.37
2004-03-13,6,4903,47.62
2004-03-13,7,5036,48.48
2004-03-13,8,5247,44.77
2004-03-13,9,5599,52.58
2004-03-13,10,5873,61.21
2004-03-13,11,6044,85.03
2004-03-13,12,6083,87.87
2004-03-13,13,6018,58.54
2004-03-13,14,5887,49.06
2004-03-13,15,5761,47.19
2004-03-13,16,5641,47.93
2004-03-13,17,5606,46.44
2004-03-13,18,5699,44.18
